EMPLOYER ID,TOTAL_ARREARS,MAX_CONSECUTIVE_MISSED,AVG_CONTRIBUTION_RATIO,MONTHS_WITH_SANCTIONS,DEFAULT_LABEL
XXXXX8766_20180907,17485.8,0,1.0,48,0
XXXXX8773_20190820,59398.020000000004,0,1.0,48,0
XXXXX8804_20171006,11215.44,0,1.0,48,0
XXXXX8866_20190821,17168.37,0,1.0,48,0
XXXXX8936_20190823,-4020.8,0,1.0,48,0
XXXXX8985_20200923,-854.2299999999998,0,0.9678571428571429,48,1
XXXXX8995_20200923,11683.95,0,0.7699536861762275,48,1
XXXXX9002_20190826,15995.02,0,1.0,48,0
XXXXX9023_20210715,4025.8500000000004,0,1.0,48,0
XXXXX9032_20190827,135158.9,0,0.8116161652060562,48,1
XXXXX9056_20200925,486.0,0,1.0,48,0
XXXXX9074_20210715,-4615.8,0,1.0,48,0
XXXXX9080_20190827,21060.0,0,1.0,48,0
XXXXX9085_20200925,-540.0,0,1.0,0,0
XXXXX9111_20210716,-9814.35,0,1.0,48,0
XXXXX9113_20180918,649.22,0,1.0,48,0
XXXXX9167_20171016,0.0,0,1.0,48,0
XXXXX9201_20210719,1219.78,0,0.9861111111111112,48,1
XXXXX9202_20200929,-11767.39,0,1.0,0,0
XXXXX9216_20200929,607.5,0,0.9755691579895931,48,1
XXXXX9218_20190830,-2080.42,0,1.0,0,0
XXXXX9245_20180920,-59347.009999999995,0,1.0,48,0
XXXXX9250_20200930,-7734.76,0,1.0,0,0
XXXXX9270_20171018,-12541.5,0,1.0,48,0
XXXXX9285_20190902,0.0,0,1.0,48,0
XXXXX9344_20180925,46925.78,0,1.0,48,0
XXXXX9380_20171019,4444.88,0,1.0,48,0
XXXXX9392_20201002,42733.9,0,0.9787912912912913,48,1
XXXXX9396_20180926,224342.47,0,0.9920167662115859,48,1
XXXXX9398_20180926,3040.73,0,0.9893233579093588,48,1
XXXXX9412_20201002,0.0,0,1.0,48,0
XXXXX9418_20171020,23561.31,0,0.8750446312150232,48,1
XXXXX9467_20180927,6195.31,0,1.0,48,0
XXXXX9502_20171023,1141.4,0,1.0,48,0
XXXXX9503_20180927,1762.74,0,1.0,48,0
XXXXX9588_20190910,-1006.71,0,1.0,48,0
XXXXX9624_20171026,52848.03,0,0.9791666666666666,48,1
XXXXX9646_20201008,162797.45,0,1.0,48,0
XXXXX9667_20171026,-5524.35,0,1.0,48,0
XXXXX9679_20190912,-3891.03,0,0.9791666666666666,48,1
XXXXX9702_20181003,2058.48,0,1.0,48,0
XXXXX9829_20210805,27780.3,0,1.0,48,0
XXXXX9840_20181008,10527.300000000001,0,1.0,48,0
XXXXX9879_20210806,420.0,0,1.0,48,0
XXXXX9912_20210806,-4059.33,0,1.0,48,0
XXXXX9964_20210809,7890.24,0,1.0,48,0
XXXXX9989_20210810,651.24,0,1.0,48,0
